INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,OPR_TYPE,MARKET_RUN_ID,NOMOGRAM_ID_XML,NOMOGRAM_ID,CONSTRAINT_CAUSE,PRC,GROUP
2025-04-16T09:00:00-00:00,2025-04-16T10:00:00-00:00,2025-04-16,3,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,57.37396,539
2025-04-16T10:00:00-00:00,2025-04-16T11:00:00-00:00,2025-04-16,4,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,59.02841,539
2025-04-16T11:00:00-00:00,2025-04-16T12:00:00-00:00,2025-04-16,5,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,56.76915,539
2025-04-16T12:00:00-00:00,2025-04-16T13:00:00-00:00,2025-04-16,6,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,22.53261,539
2025-04-16T13:00:00-00:00,2025-04-16T14:00:00-00:00,2025-04-16,7,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,43.52672,539
2025-04-16T14:00:00-00:00,2025-04-16T15:00:00-00:00,2025-04-16,8,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,2.20595,539
2025-04-16T15:00:00-00:00,2025-04-16T16:00:00-00:00,2025-04-16,9,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,0.05701,539
2025-04-16T16:00:00-00:00,2025-04-16T17:00:00-00:00,2025-04-16,10,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,6.93033,539
2025-04-17T00:00:00-00:00,2025-04-17T01:00:00-00:00,2025-04-16,18,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,42.27502,539
2025-04-17T01:00:00-00:00,2025-04-17T02:00:00-00:00,2025-04-16,19,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,245.42288,539
2025-04-17T02:00:00-00:00,2025-04-17T03:00:00-00:00,2025-04-16,20,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,144.93304,539
2025-04-17T03:00:00-00:00,2025-04-17T04:00:00-00:00,2025-04-16,21,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,119.72397,539
2025-04-17T04:00:00-00:00,2025-04-17T05:00:00-00:00,2025-04-16,22,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,102.25568,539
2025-04-17T05:00:00-00:00,2025-04-17T06:00:00-00:00,2025-04-16,23,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,73.82362,539
2025-04-17T06:00:00-00:00,2025-04-17T07:00:00-00:00,2025-04-16,24,0,Hourly,DAM,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,31336_HPLND JT_60.0_31370_CLVRDLJT_60.0_BR_1 _1,PG1 EGLRK-SLVR-FLTN 115_M,92.97871,539
2025-04-16T23:00:00-00:00,2025-04-17T00:00:00-00:00,2025-04-16,17,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 BELL-HIGGNS 115,4.55483,540
2025-04-16T19:00:00-00:00,2025-04-16T20:00:00-00:00,2025-04-16,13,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,12.14241,541
2025-04-16T20:00:00-00:00,2025-04-16T21:00:00-00:00,2025-04-16,14,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,50.5935,541
2025-04-16T21:00:00-00:00,2025-04-16T22:00:00-00:00,2025-04-16,15,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,76.77817,541
2025-04-16T22:00:00-00:00,2025-04-16T23:00:00-00:00,2025-04-16,16,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,69.47993,541
2025-04-16T23:00:00-00:00,2025-04-17T00:00:00-00:00,2025-04-16,17,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,72.32091,541
2025-04-17T00:00:00-00:00,2025-04-17T01:00:00-00:00,2025-04-16,18,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,73.45376,541
2025-04-17T01:00:00-00:00,2025-04-17T02:00:00-00:00,2025-04-16,19,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,80.13375,541
2025-04-17T02:00:00-00:00,2025-04-17T03:00:00-00:00,2025-04-16,20,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,88.6152,541
2025-04-17T03:00:00-00:00,2025-04-17T04:00:00-00:00,2025-04-16,21,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,92.76929,541
2025-04-17T04:00:00-00:00,2025-04-17T05:00:00-00:00,2025-04-16,22,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,63.52858,541
2025-04-17T05:00:00-00:00,2025-04-17T06:00:00-00:00,2025-04-16,23,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 DRUM-RIOOSO 115 2_M,7.10967,541
2025-04-16T22:00:00-00:00,2025-04-16T23:00:00-00:00,2025-04-16,16,0,Hourly,DAM,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,32214_RIO OSO _115_32225_BRNSWKT1_115_BR_1 _1,PG1 PLACER-BELL 115,19.42215,542
2025-04-17T06:00:00-00:00,2025-04-17T07:00:00-00:00,2025-04-16,24,0,Hourly,DAM,32314_SMRTSVLE_60.0_32316_YUBAGOLD_60.0_BR_1 _1,32314_SMRTSVLE_60.0_32316_YUBAGOLD_60.0_BR_1 _1,PG1 PALRMO-COLGAT_M 230,51.69105,543
2025-04-16T16:00:00-00:00,2025-04-16T17:00:00-00:00,2025-04-16,10,0,Hourly,DAM,32380_WEMR SWS_60.0_32382_FORST HL_60.0_BR_1 _1,32380_WEMR SWS_60.0_32382_FORST HL_60.0_BR_1 _1,Base Case,4.68294,544
2025-04-16T23:00:00-00:00,2025-04-17T00:00:00-00:00,2025-04-16,17,0,Hourly,DAM,32380_WEMR SWS_60.0_32382_FORST HL_60.0_BR_1 _1,32380_WEMR SWS_60.0_32382_FORST HL_60.0_BR_1 _1,Base Case,3.95843,544
2025-04-17T04:00:00-00:00,2025-04-17T05:00:00-00:00,2025-04-16,22,0,Hourly,DAM,33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1,33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1,Base Case,5.06939,545
2025-04-17T05:00:00-00:00,2025-04-17T06:00:00-00:00,2025-04-16,23,0,Hourly,DAM,33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1,33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1,Base Case,12.72518,545
2025-04-16T08:00:00-00:00,2025-04-16T09:00:00-00:00,2025-04-16,2,0,Hourly,DAM,33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1,33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,21.45537,546
2025-04-16T10:00:00-00:00,2025-04-16T11:00:00-00:00,2025-04-16,4,0,Hourly,DAM,33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1,33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,20.47632,546
2025-04-16T11:00:00-00:00,2025-04-16T12:00:00-00:00,2025-04-16,5,0,Hourly,DAM,33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1,33509_AVENATP1_115_33514_MANTECA _115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,20.79616,546
2025-04-16T15:00:00-00:00,2025-04-16T16:00:00-00:00,2025-04-16,9,0,Hourly,DAM,33914_MI-WUK  _115_33917_FBERBORD_115_BR_1 _1,33914_MI-WUK  _115_33917_FBERBORD_115_BR_1 _1,Base Case,2.4653,547
2025-04-16T09:00:00-00:00,2025-04-16T10:00:00-00:00,2025-04-16,3,0,Hourly,DAM,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,Base Case,0.08274,548
2025-04-16T10:00:00-00:00,2025-04-16T11:00:00-00:00,2025-04-16,4,0,Hourly,DAM,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,Base Case,1.38238,548
2025-04-16T14:00:00-00:00,2025-04-16T15:00:00-00:00,2025-04-16,8,0,Hourly,DAM,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,Base Case,1.88101,548
2025-04-16T16:00:00-00:00,2025-04-16T17:00:00-00:00,2025-04-16,10,0,Hourly,DAM,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,Base Case,7.91062,548
2025-04-16T17:00:00-00:00,2025-04-16T18:00:00-00:00,2025-04-16,11,0,Hourly,DAM,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,Base Case,1.59317,548
2025-04-16T23:00:00-00:00,2025-04-17T00:00:00-00:00,2025-04-16,17,0,Hourly,DAM,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,33916_CURTISS _115_33920_RCTRK J._115_BR_1 _1,Base Case,8.56161,548
2025-04-16T07:00:00-00:00,2025-04-16T08:00:00-00:00,2025-04-16,1,0,Hourly,DAM,33926_CH.STNJT_115_33930_PEORIA  _115_BR_1 _1,33926_CH.STNJT_115_33930_PEORIA  _115_BR_1 _1,Base Case,3.77653,549
2025-04-16T08:00:00-00:00,2025-04-16T09:00:00-00:00,2025-04-16,2,0,Hourly,DAM,33926_CH.STNJT_115_33930_PEORIA  _115_BR_1 _1,33926_CH.STNJT_115_33930_PEORIA  _115_BR_1 _1,Base Case,0.86207,549
2025-04-16T14:00:00-00:00,2025-04-16T15:00:00-00:00,2025-04-16,8,0,Hourly,DAM,33926_CH.STNJT_115_33930_PEORIA  _115_BR_1 _1,33926_CH.STNJT_115_33930_PEORIA  _115_BR_1 _1,Base Case,9.32565,549
2025-04-17T00:00:00-00:00,2025-04-17T01:00:00-00:00,2025-04-16,18,0,Hourly,DAM,33926_CH.STNJT_115_33930_PEORIA  _115_BR_1 _1,33926_CH.STNJT_115_33930_PEORIA  _115_BR_1 _1,Base Case,7.05033,549
2025-04-16T08:00:00-00:00,2025-04-16T09:00:00-00:00,2025-04-16,2,0,Hourly,DAM,33930_PEORIA  _115_33932_MELONES _115_BR_1 _1,33930_PEORIA  _115_33932_MELONES _115_BR_1 _1,Base Case,1.14524,550
2025-04-16T09:00:00-00:00,2025-04-16T10:00:00-00:00,2025-04-16,3,0,Hourly,DAM,33930_PEORIA  _115_33932_MELONES _115_BR_1 _1,33930_PEORIA  _115_33932_MELONES _115_BR_1 _1,Base Case,1.68777,550
2025-04-16T13:00:00-00:00,2025-04-16T14:00:00-00:00,2025-04-16,7,0,Hourly,DAM,33930_PEORIA  _115_33932_MELONES _115_BR_1 _1,33930_PEORIA  _115_33932_MELONES _115_BR_1 _1,Base Case,4.27401,550
2025-04-17T01:00:00-00:00,2025-04-17T02:00:00-00:00,2025-04-16,19,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,Base Case,44.03046,551
2025-04-17T02:00:00-00:00,2025-04-17T03:00:00-00:00,2025-04-16,20,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,Base Case,104.36252,551
2025-04-17T03:00:00-00:00,2025-04-17T04:00:00-00:00,2025-04-16,21,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,Base Case,124.68166,551
2025-04-17T04:00:00-00:00,2025-04-17T05:00:00-00:00,2025-04-16,22,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,Base Case,121.83879,551
2025-04-17T05:00:00-00:00,2025-04-17T06:00:00-00:00,2025-04-16,23,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,Base Case,55.3021,551
2025-04-17T06:00:00-00:00,2025-04-17T07:00:00-00:00,2025-04-16,24,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,Base Case,55.26339,551
2025-04-16T07:00:00-00:00,2025-04-16T08:00:00-00:00,2025-04-16,1,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,30.38898,552
2025-04-16T08:00:00-00:00,2025-04-16T09:00:00-00:00,2025-04-16,2,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,7.58495,552
2025-04-16T09:00:00-00:00,2025-04-16T10:00:00-00:00,2025-04-16,3,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,35.35863,552
2025-04-16T10:00:00-00:00,2025-04-16T11:00:00-00:00,2025-04-16,4,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,14.56332,552
2025-04-16T11:00:00-00:00,2025-04-16T12:00:00-00:00,2025-04-16,5,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,16.41581,552
2025-04-16T12:00:00-00:00,2025-04-16T13:00:00-00:00,2025-04-16,6,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,38.16755,552
2025-04-16T13:00:00-00:00,2025-04-16T14:00:00-00:00,2025-04-16,7,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,24.41701,552
2025-04-16T14:00:00-00:00,2025-04-16T15:00:00-00:00,2025-04-16,8,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,15.58834,552
2025-04-16T15:00:00-00:00,2025-04-16T16:00:00-00:00,2025-04-16,9,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,14.48662,552
2025-04-16T16:00:00-00:00,2025-04-16T17:00:00-00:00,2025-04-16,10,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,5.434,552
2025-04-16T17:00:00-00:00,2025-04-16T18:00:00-00:00,2025-04-16,11,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,6.66931,552
2025-04-16T18:00:00-00:00,2025-04-16T19:00:00-00:00,2025-04-16,12,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,8.25119,552
2025-04-16T19:00:00-00:00,2025-04-16T20:00:00-00:00,2025-04-16,13,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,9.36832,552
2025-04-16T20:00:00-00:00,2025-04-16T21:00:00-00:00,2025-04-16,14,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,13.7305,552
2025-04-16T21:00:00-00:00,2025-04-16T22:00:00-00:00,2025-04-16,15,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,19.75983,552
2025-04-16T22:00:00-00:00,2025-04-16T23:00:00-00:00,2025-04-16,16,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,8.20072,552
2025-04-17T00:00:00-00:00,2025-04-17T01:00:00-00:00,2025-04-16,18,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,7.12709,552
2025-04-17T01:00:00-00:00,2025-04-17T02:00:00-00:00,2025-04-16,19,0,Hourly,DAM,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,33932_MELONES _115_33500_MELNS JA_115_BR_1 _1,PG1 BELOTA-RBK-MELON 115_M,26.20225,552
2025-04-16T10:00:00-00:00,2025-04-16T11:00:00-00:00,2025-04-16,4,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,Base Case,1.64275,553
2025-04-16T11:00:00-00:00,2025-04-16T12:00:00-00:00,2025-04-16,5,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,Base Case,8.20578,553
2025-04-16T12:00:00-00:00,2025-04-16T13:00:00-00:00,2025-04-16,6,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,Base Case,20.34895,553
2025-04-16T13:00:00-00:00,2025-04-16T14:00:00-00:00,2025-04-16,7,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,Base Case,12.11046,553
2025-04-16T14:00:00-00:00,2025-04-16T15:00:00-00:00,2025-04-16,8,0,Hourly,DAM,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,33932_MELONES _115_33936_MELNS JB_115_BR_1 _1,Base Case,4.05446,553
2025-04-16T07:00:00-00:00,2025-04-16T08:00:00-00:00,2025-04-16,1,0,Hourly,DAM,33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1,33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,2.5112,554
2025-04-16T08:00:00-00:00,2025-04-16T09:00:00-00:00,2025-04-16,2,0,Hourly,DAM,33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1,33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,6.49525,554
2025-04-16T13:00:00-00:00,2025-04-16T14:00:00-00:00,2025-04-16,7,0,Hourly,DAM,33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1,33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,9.67154,554
2025-04-17T05:00:00-00:00,2025-04-17T06:00:00-00:00,2025-04-16,23,0,Hourly,DAM,33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1,33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,9.66351,554
2025-04-17T06:00:00-00:00,2025-04-17T07:00:00-00:00,2025-04-16,24,0,Hourly,DAM,33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1,33950_RVRBK TP_115_33934_TULLOCH _115_BR_1 _1,PG1 STANIS-MELONS-MANTEC 115 1,19.1876,554
2025-04-16T07:00:00-00:00,2025-04-16T08:00:00-00:00,2025-04-16,1,0,Hourly,DAM,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,Base Case,14.55897,555
2025-04-16T08:00:00-00:00,2025-04-16T09:00:00-00:00,2025-04-16,2,0,Hourly,DAM,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,Base Case,15.3452,555
2025-04-16T09:00:00-00:00,2025-04-16T10:00:00-00:00,2025-04-16,3,0,Hourly,DAM,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,Base Case,20.0707,555
2025-04-16T10:00:00-00:00,2025-04-16T11:00:00-00:00,2025-04-16,4,0,Hourly,DAM,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,Base Case,19.35959,555
2025-04-16T11:00:00-00:00,2025-04-16T12:00:00-00:00,2025-04-16,5,0,Hourly,DAM,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,Base Case,14.84957,555
2025-04-16T12:00:00-00:00,2025-04-16T13:00:00-00:00,2025-04-16,6,0,Hourly,DAM,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,Base Case,15.56822,555
2025-04-16T13:00:00-00:00,2025-04-16T14:00:00-00:00,2025-04-16,7,0,Hourly,DAM,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,34112_EXCHEQUR_115_34116_LE GRAND_115_BR_1 _1,Base Case,6.31112,555
2025-04-16T15:00:00-00:00,2025-04-16T16:00:00-00:00,2025-04-16,9,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,39.27417,556
2025-04-16T16:00:00-00:00,2025-04-16T17:00:00-00:00,2025-04-16,10,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,32.50236,556
2025-04-16T17:00:00-00:00,2025-04-16T18:00:00-00:00,2025-04-16,11,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,40.72334,556
2025-04-16T18:00:00-00:00,2025-04-16T19:00:00-00:00,2025-04-16,12,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,40.18375,556
2025-04-16T19:00:00-00:00,2025-04-16T20:00:00-00:00,2025-04-16,13,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,40.62856,556
2025-04-16T20:00:00-00:00,2025-04-16T21:00:00-00:00,2025-04-16,14,0,Hourly,DAM,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,34116_LE GRAND_115_34115_ADRA TAP_115_BR_1 _1,PG1 MNDOTA-PNOCHE 115,37.73087,556
